UserID,1,2,3,4,5,6,7,8,9,10,11,12,90,91,92,93,94,95,96,97,98,99,100,101,102,103
683,19,Trans woman,United States,Missouri,0,Yes,1,26-100,0,Don't know,Don't know,No,Maybe,No,Often,No,Not sure,No,No,Somewhat difficult,Maybe,No,No,Maybe,No,-1
684,29,Female,Canada,-1,0,No,1,More than 1000,0,Yes,Yes,No,No,Don't know,Rarely,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Yes,Maybe,No,-1
685,21,Female,United Kingdom,-1,0,No,0,6-25,1,No,Don't know,No,Maybe,Don't know,-1,No,No,No,No,Don't know,Yes,Some of them,No,No,No,-1
686,23,Female,India,-1,0,Yes,1,More than 1000,1,Don't know,Don't know,No,Maybe,Don't know,Sometimes,No,Not sure,No,Don't know,Don't know,Yes,No,No,No,No,-1
687,33,Female,United States,North Carolina,0,Yes,1,More than 1000,1,Yes,Yes,No,No,Yes,Rarely,No,Yes,Yes,Yes,Somewhat easy,No,Some of them,Yes,No,No,-1
688,49,Male,United States,New York,0,Yes,1,100-500,1,Yes,Yes,No,Maybe,Yes,Sometimes,No,Not sure,Yes,Yes,Somewhat easy,Maybe,Some of them,Yes,No,No,-1
689,28,Male,United States,New Mexico,0,No,0,26-100,1,Don't know,Don't know,No,No,Don't know,-1,Yes,No,No,No,Don't know,Maybe,Some of them,No,No,No,-1
690,27,Female,United Kingdom,-1,0,No,1,6-25,1,Don't know,Yes,Maybe,No,Yes,Sometimes,Yes,Not sure,Yes,Don't know,Very easy,No,Yes,Yes,Maybe,No,-1
691,23,Male,Canada,-1,0,No,1,6-25,1,Yes,Don't know,No,Maybe,Don't know,Sometimes,No,No,No,No,Somewhat easy,Maybe,Some of them,Some of them,No,No,-1
692,29,Male,Netherlands,-1,0,No,0,1-5,1,No,Yes,No,No,Yes,Never,Yes,No,No,No,Somewhat easy,No,Yes,Yes,Maybe,No,-1
693,30,Male,Germany,-1,0,No,0,26-100,1,Don't know,Yes,Maybe,No,Don't know,-1,No,No,No,Don't know,Somewhat easy,No,Some of them,No,Maybe,No,-1
694,28,Female,Canada,-1,0,No,0,More than 1000,1,Yes,Don't know,No,No,Don't know,-1,No,Not sure,Don't know,Don't know,Somewhat easy,No,Some of them,Yes,No,No,"I am a contractor, so my lack of knowledge of workplace wellness stems directly from my lack of access to that material, since I am not covered by it. I am aware that mental health services are available, and am aware of a colleague who has taken a leave of absence to deal with mental health issues, but am otherwise uninformed."
695,32,Male,United Kingdom,-1,0,No,0,6-25,1,No,Don't know,No,No,No,-1,No,No,No,No,Don't know,Yes,No,No,Yes,No,-1
696,32,Male,United Kingdom,-1,0,No,1,26-100,0,Yes,Yes,No,No,Yes,Sometimes,No,Yes,No,No,Very easy,No,No,Yes,No,No,-1
697,37,Male,France,-1,0,No,0,100-500,1,No,Don't know,No,Maybe,No,-1,No,No,No,No,Somewhat easy,Maybe,Some of them,Some of them,Maybe,No,-1
698,39,Female,United States,Texas,0,No,0,More than 1000,0,No,Don't know,No,Maybe,No,-1,Yes,Yes,No,No,Very difficult,Yes,No,No,Maybe,No,-1
699,31,Male,France,-1,0,No,0,500-1000,1,Don't know,Don't know,No,Maybe,Yes,-1,No,No,No,Don't know,Don't know,Maybe,Some of them,No,No,No,-1
700,29,Male,United States,South Carolina,0,No,0,6-25,1,No,Don't know,No,Maybe,Don't know,-1,No,No,No,Don't know,Somewhat difficult,Maybe,Some of them,No,No,No,-1
701,30,Male,United States,Florida,0,No,0,100-500,0,Yes,Don't know,No,No,Don't know,-1,No,No,No,Don't know,Don't know,Maybe,Some of them,Yes,No,No,-1
702,33,Male,United States,Washington,1,Yes,1,1-5,1,No,No,No,No,Yes,Rarely,Yes,Yes,Yes,Yes,Very difficult,No,Yes,Yes,No,Yes,-1
703,37,Male,United States,California,0,Yes,1,100-500,1,Yes,Yes,No,No,Don't know,Sometimes,No,Yes,Don't know,Don't know,Don't know,Maybe,Yes,Yes,No,No,-1
704,23,Male,United States,Ohio,0,No,1,26-100,0,Yes,Yes,No,No,Yes,Often,No,Yes,Yes,No,Somewhat easy,No,Some of them,Yes,Maybe,No,-1
705,43,Male,United States,Tennessee,0,Yes,1,26-100,0,Yes,Don't know,No,No,No,Sometimes,No,Not sure,No,Yes,Somewhat easy,Yes,No,No,No,No,-1
706,32,Male,United Kingdom,-1,0,No,1,100-500,1,Don't know,Don't know,No,No,No,Rarely,No,No,No,No,Don't know,Maybe,Yes,Yes,Maybe,Yes,-1
707,26,Male,United States,New York,0,No,0,26-100,1,Don't know,Don't know,No,Yes,No,Never,No,Not sure,No,No,Don't know,Yes,Some of them,No,No,No,-1
708,32,Male,United States,New York,1,No,1,1-5,1,Don't know,Don't know,Yes,No,Don't know,Sometimes,Yes,Not sure,Don't know,Don't know,Very easy,No,Yes,Yes,Yes,No,-1
709,37,Female,United States,Missouri,0,No,0,26-100,1,Don't know,Don't know,No,No,Don't know,-1,Yes,Not sure,No,Don't know,Don't know,Yes,Some of them,No,No,No,-1
710,29,Male,United States,New York,0,No,1,26-100,1,Yes,Yes,Maybe,No,Yes,Often,No,Yes,No,No,Very easy,No,Yes,Yes,Maybe,No,-1
711,34,Male,United Kingdom,-1,0,No,0,6-25,1,No,Don't know,No,Maybe,Don't know,-1,No,No,No,No,Somewhat easy,Maybe,Some of them,Yes,Maybe,No,-1
712,27,Male,France,-1,0,No,0,6-25,1,Don't know,Don't know,No,No,Yes,-1,No,Not sure,Don't know,Don't know,Don't know,No,Yes,Yes,No,No,-1
713,30,Male,United States,Tennessee,0,Yes,0,100-500,1,Don't know,Don't know,No,No,Don't know,Never,No,No,No,Don't know,Very easy,No,Some of them,Yes,Maybe,No,-1
714,29,Male,United States,Colorado,0,No,0,6-25,1,Yes,Yes,No,No,No,Never,No,Yes,No,Yes,Don't know,Maybe,Some of them,Some of them,No,No,-1
715,32,Male,United States,Pennsylvania,1,Yes,1,1-5,1,Yes,Don't know,No,Maybe,No,Sometimes,Yes,Yes,Don't know,Don't know,Very difficult,Yes,Some of them,No,No,No,-1
716,-1,Male,United Kingdom,-1,0,No,1,26-100,0,No,Don't know,No,No,Don't know,Sometimes,No,No,No,No,Somewhat difficult,Yes,No,No,Maybe,No,-1
717,25,Male,Germany,-1,0,No,0,500-1000,1,Yes,Yes,Yes,Maybe,Yes,-1,No,Yes,Don't know,Yes,Somewhat easy,Maybe,Some of them,Yes,Yes,No,-1
718,37,Male,United States,New York,1,No,0,6-25,1,Yes,Yes,Maybe,No,Yes,-1,Yes,Yes,Yes,No,Somewhat easy,No,Yes,Yes,Maybe,No,-1
719,29,Male,Netherlands,-1,0,Yes,0,6-25,1,No,Don't know,No,No,Yes,-1,No,No,No,No,Very easy,No,Some of them,Yes,Maybe,No,-1
720,27,Male,United States,Minnesota,0,No,0,26-100,1,Yes,Don't know,No,No,Don't know,-1,No,Not sure,No,Don't know,Don't know,No,Yes,Yes,No,No,-1
721,33,Male,United Kingdom,-1,0,No,0,6-25,1,Don't know,Don't know,No,No,Don't know,-1,No,No,No,No,Don't know,Maybe,Some of them,Some of them,Maybe,No,-1
722,30,Male,Canada,-1,0,Yes,1,More than 1000,0,Don't know,No,No,No,No,Sometimes,No,No,No,No,Very difficult,Yes,Some of them,No,Yes,Yes,-1
723,29,Male,Canada,-1,0,No,0,1-5,1,No,Don't know,No,Maybe,Don't know,-1,Yes,Yes,No,No,Somewhat difficult,Maybe,Yes,Yes,Maybe,No,-1
724,25,Male,United States,Missouri,0,Yes,1,6-25,1,Don't know,Don't know,No,No,No,Never,Yes,No,Yes,Don't know,Don't know,Yes,Some of them,Yes,No,No,-1
725,33,Male,United States,Wyoming,0,Yes,1,1-5,0,No,Don't know,Maybe,No,Don't know,Sometimes,No,Yes,No,No,Don't know,No,Some of them,Yes,Maybe,No,-1
726,31,Male,South Africa,-1,0,No,0,100-500,1,No,No,No,No,No,Never,Yes,No,No,No,Don't know,No,Some of them,Some of them,Maybe,No,Fully remote developer
727,21,Male,Germany,-1,0,No,0,6-25,1,Don't know,Don't know,No,Maybe,No,Rarely,Yes,No,No,No,Very easy,Maybe,Some of them,Some of them,Maybe,No,-1
728,30,Male,Switzerland,-1,0,Yes,1,26-100,1,Don't know,No,No,Yes,No,Sometimes,No,No,No,No,Very difficult,Yes,No,No,No,No,-1
729,29,Male,United States,Minnesota,0,No,0,More than 1000,0,Don't know,Don't know,No,No,No,-1,No,Not sure,Don't know,Don't know,Don't know,No,Yes,Yes,No,No,-1
730,43,Male,Croatia,-1,1,No,1,1-5,1,No,Yes,No,No,No,Sometimes,Yes,No,No,No,Very difficult,Yes,Yes,No,Maybe,Yes,-1
731,37,Male,United Kingdom,-1,0,No,1,6-25,1,No,Don't know,Maybe,No,No,Often,No,No,No,No,Don't know,Yes,Yes,Yes,Yes,No,-1
732,24,Male,France,-1,0,No,0,26-100,1,No,Don't know,No,No,Don't know,-1,No,No,Yes,No,Don't know,Maybe,Yes,Some of them,No,No,-1
733,29,Male,United States,Maryland,0,No,0,6-25,1,Don't know,Don't know,No,No,Don't know,-1,Yes,Not sure,No,No,Very easy,No,Yes,Yes,No,No,-1
734,31,Male,United States,Kentucky,0,No,0,26-100,0,Yes,Yes,No,No,Don't know,-1,No,Yes,Yes,Yes,Don't know,No,Yes,Yes,No,No,-1
735,5,Male,United States,Ohio,0,No,0,100-500,1,Don't know,Don't know,No,No,Yes,-1,No,Not sure,No,No,Somewhat easy,No,Yes,Yes,No,No,"We had a developer suffer from depression and pretty hard burnout, but he refused treatment, even when the company said we'd foot the bill. Eventually he had to be asked to resign, which was a shame. I don't know if we have any specific programs for mental health, but we're definitely on the lookout for those types of issues."
736,33,Male,United Kingdom,-1,1,No,0,100-500,0,No,Don't know,No,No,No,Never,No,Not sure,No,No,Very easy,No,Yes,Some of them,Yes,No,-1
737,43,Male,United States,New York,0,No,0,More than 1000,0,Yes,Yes,No,No,Don't know,-1,No,Yes,Don't know,Yes,Don't know,No,Some of them,Yes,Maybe,No,-1
738,33,Male,United Kingdom,-1,0,No,1,26-100,1,Don't know,Don't know,No,No,Don't know,Sometimes,No,Not sure,No,No,Don't know,Maybe,Some of them,No,Maybe,No,-1
739,27,Male,United Kingdom,-1,0,No,0,6-25,1,No,Yes,No,No,Yes,-1,No,No,No,Yes,Don't know,Maybe,Yes,Some of them,Yes,No,-1
740,36,Male,United States,Tennessee,0,Yes,1,More than 1000,0,Don't know,Don't know,No,Maybe,Don't know,Sometimes,Yes,No,Don't know,Don't know,Don't know,Yes,No,No,Maybe,No,-1
741,37,Male,Australia,-1,0,Yes,1,26-100,1,No,Yes,No,No,Yes,Sometimes,No,Yes,No,No,Very easy,No,Some of them,Yes,Maybe,Yes,-1
742,32,Male,Belgium,-1,0,No,0,6-25,1,No,Don't know,No,Maybe,No,-1,No,Yes,No,No,Very difficult,Yes,No,No,No,No,-1
743,39,Male,United Kingdom,-1,0,No,1,100-500,1,No,Don't know,No,No,Yes,Sometimes,No,No,No,No,Very easy,No,No,Some of them,Yes,No,-1
744,31,Male,United States,Texas,0,Yes,1,26-100,1,Yes,Don't know,Maybe,No,Don't know,Sometimes,No,Yes,No,Don't know,Somewhat easy,Maybe,Some of them,Yes,Yes,No,-1
745,36,Male,United States,Ohio,0,No,1,100-500,1,Yes,Don't know,Maybe,Maybe,Don't know,Sometimes,Yes,Yes,No,No,Very difficult,Maybe,Some of them,Some of them,Maybe,No,I am a 15 year vet of the industry and I get 2 weeks of combined sick and vacation time a year and I have children to fit into that too. I've had heart problems from the stress. Fuck everything about startup culture.
746,30,Male,United States,Texas,1,No,1,26-100,1,Don't know,Don't know,No,No,Don't know,Sometimes,Yes,Not sure,Don't know,Don't know,Don't know,No,Some of them,Some of them,Yes,No,-1
747,28,Male,Canada,-1,0,No,0,6-25,1,Yes,Yes,Maybe,No,Yes,-1,No,Not sure,No,Don't know,Very easy,No,Some of them,Yes,Maybe,No,-1
748,32,Male,Italy,-1,0,No,0,6-25,1,No,No,Maybe,No,No,-1,No,No,No,No,Somewhat difficult,Maybe,Some of them,No,Maybe,No,"Italians are somewhat behind for what concerns mental health care in the workplace.  Physical health care is very much accepted with a doctor that certifies your ailment.  Mental health is treated quite differently, I believe, because most people are willing to admit that physical ailments should be covered while mental ailments are almost considered non-existent in most respects.  "
749,35,Male,United States,California,0,Yes,1,6-25,1,Yes,Yes,No,No,Yes,Rarely,No,Yes,Yes,Yes,Very easy,No,Some of them,Yes,No,No,"Since I am the CEO of my startup, some of the ""would you feel comfortable"" and ""do you know the policy"" questions are interesting.  Of course I feel comfortable, since no one can fire me, and I know the policies because I chose them!

However, now I am curious if my employees know just how supportive the company would be of their mental health needs, and this survey is making me realize that we probably haven't done a great job communicating that to everyone.  Thanks for doing this."
750,19,Male,Canada,-1,0,No,1,26-100,1,Don't know,Don't know,No,No,Don't know,Sometimes,No,Not sure,No,No,Somewhat difficult,No,Some of them,Yes,Yes,No,-1
751,33,Male,Norway,-1,0,Yes,0,26-100,1,Yes,Don't know,No,No,Don't know,-1,No,Yes,No,No,Very easy,No,Some of them,Yes,No,No,-1
752,42,Male,Germany,-1,0,No,0,More than 1000,1,Don't know,Yes,No,No,Yes,-1,Yes,Not sure,Yes,Yes,Very easy,No,Some of them,No,Maybe,No,-1
753,37,Male,United States,Michigan,0,Yes,1,100-500,1,Don't know,Don't know,No,No,Don't know,Sometimes,No,Not sure,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,No,No,-1
754,40,Male,Thailand,-1,1,No,0,6-25,1,No,Yes,Maybe,No,Yes,Never,No,No,No,No,Very easy,No,Some of them,Yes,Maybe,No,-1
755,36,Male,United States,California,0,No,0,More than 1000,1,Yes,Yes,No,No,Yes,Never,No,Yes,Yes,Yes,Very easy,No,Some of them,Yes,No,No,-1
756,29,Female,United States,Oregon,0,Yes,1,26-100,0,Don't know,Don't know,No,No,Don't know,Sometimes,Yes,No,No,Don't know,Don't know,Maybe,Some of them,Yes,Maybe,No,-1
757,38,Female,United States,North Carolina,0,Yes,1,26-100,0,Yes,Don't know,No,No,Don't know,Sometimes,No,Not sure,No,Don't know,Don't know,Maybe,No,No,No,No,"I work for the state, so the health plan is large and cumbersome.  I believe it covers most medical as a state benefit, but I haven't seen any promotion of it.  And it's not really the same as a tech company where I am.  We are an IT department, but hardly run like any tech company around."
758,26,Male,United States,California,0,Yes,1,More than 1000,1,Yes,Don't know,No,Maybe,No,Sometimes,No,No,Yes,Don't know,Somewhat difficult,Yes,No,No,Maybe,No,-1
759,34,Male,Germany,-1,0,No,0,26-100,1,No,Yes,Maybe,Maybe,Yes,Rarely,No,No,No,No,Somewhat easy,Maybe,No,Some of them,Maybe,No,-1
760,21,Male,United States,Illinois,0,No,1,More than 1000,0,No,No,No,No,No,Often,No,Yes,No,No,Don't know,Yes,Some of them,Some of them,Yes,Yes,I have Narcolepsy and have been fired from a job before for falling asleep standing up during a meeting. I was standing up in the back of the room so that i could pace and try to prevent myself from falling asleep. I still managed to fall asleep while standing and fell over against the wall. I was fired the next day. The worst part is this is a condition i had given months of notice about to my boss and i reminded her of it before the meeting. I worked at a hospital at the time. I would have thought that they would be more accommodating.
761,31,Male,Canada,-1,1,Yes,0,1-5,1,No,Yes,No,No,Yes,Sometimes,Yes,Yes,No,No,Somewhat easy,No,No,No,No,No,"I feel like most of my answers were useless due to answering that I am self-employed early on. Since my ""employer"" is me... my ""employer"" does/doesn't offer mental health benefits or would I be comfortable bring it up with 'them' doesn't make sense..."
762,37,Female,United States,California,0,Yes,1,26-100,0,Yes,Don't know,No,Maybe,Yes,Rarely,No,Yes,Yes,Yes,Don't know,Maybe,Yes,Some of them,Maybe,No,-1
763,37,Male,Ireland,-1,0,Yes,1,1-5,1,No,Don't know,Maybe,No,Yes,Sometimes,No,No,No,No,Very easy,No,Yes,Yes,Maybe,No,-1
764,38,Male,Ireland,-1,0,Yes,1,1-5,1,No,No,No,Yes,No,Sometimes,No,No,No,No,Very difficult,Yes,No,No,No,No,-1
765,27,Female,United States,California,0,No,1,100-500,1,Don't know,Don't know,No,No,No,Sometimes,No,Not sure,Yes,Don't know,Somewhat easy,Yes,Some of them,No,Maybe,No,-1
766,39,Male,Netherlands,-1,1,No,0,6-25,1,No,Yes,Maybe,No,Yes,-1,No,No,Yes,No,Somewhat easy,No,Some of them,Yes,Maybe,No,-1
767,33,Female,United States,Arizona,1,Yes,1,1-5,1,Yes,Yes,No,Yes,No,Sometimes,No,Yes,Yes,Yes,Somewhat easy,Maybe,Some of them,No,No,No,-1
768,27,Male,United Kingdom,-1,0,No,0,26-100,1,Don't know,Don't know,Yes,No,Don't know,Never,No,Not sure,No,Don't know,Somewhat easy,No,Some of them,No,Yes,No,-1
769,36,Female,United States,California,0,No,1,6-25,1,Yes,Don't know,No,Maybe,No,Never,Yes,No,No,No,Don't know,Maybe,Some of them,Some of them,No,No,-1
770,28,Male,United Kingdom,-1,0,No,0,26-100,1,Don't know,Don't know,Maybe,No,Don't know,Never,No,Not sure,No,No,Somewhat easy,No,Some of them,Yes,Yes,No,-1
771,39,Male,United Kingdom,-1,0,No,1,500-1000,0,Don't know,Don't know,No,Maybe,Don't know,Sometimes,No,No,No,No,Don't know,Maybe,Some of them,Some of them,No,No,-1
772,33,Male,United States,Virginia,1,Yes,1,1-5,1,No,Yes,No,Maybe,Yes,Sometimes,Yes,Yes,No,No,Very easy,Maybe,Yes,Yes,No,No,"My current work situation was constructed, in part, because of my mental health issues. One of the reasons I'm self employed is to give me the most flexibility for coping with my mental health issues.

I have been removed from a client project in the past because of a mental health condition. This was while I was an employee for a large consulting company. "
773,32,Male,United Kingdom,-1,0,No,0,More than 1000,0,Don't know,Don't know,No,No,Don't know,-1,No,Not sure,No,Don't know,Don't know,Maybe,Some of them,Some of them,Yes,No,-1
774,28,Male,United Kingdom,-1,0,No,0,More than 1000,0,Don't know,Don't know,Yes,No,No,-1,No,Not sure,No,Don't know,Don't know,No,Some of them,Some of them,Yes,No,-1
775,37,Male,United Kingdom,-1,0,Yes,1,6-25,1,No,Yes,No,No,No,Rarely,No,No,No,No,Somewhat easy,Yes,Some of them,Yes,Maybe,Yes,Some of these questions are not really suitable for non US people.
776,39,Male,Canada,-1,0,No,1,100-500,0,Yes,Yes,No,No,No,Sometimes,No,Yes,Yes,Yes,Very easy,Yes,Some of them,Yes,Maybe,Yes,-1
777,43,Male,United States,Virginia,0,No,0,6-25,1,Don't know,Don't know,No,No,No,Sometimes,Yes,No,No,Don't know,Don't know,Maybe,No,No,Maybe,No,-1
778,32,Neuter,United Kingdom,-1,0,No,1,More than 1000,0,Don't know,Don't know,Yes,No,Yes,Sometimes,No,No,Yes,Yes,Don't know,No,Yes,Some of them,Yes,Yes,-1
779,27,Female,United States,Washington,0,No,0,More than 1000,1,Don't know,Don't know,No,No,Don't know,-1,No,Not sure,No,Yes,Don't know,Maybe,Some of them,Yes,No,No,-1
780,31,Female,United Kingdom,-1,0,No,0,6-25,1,Don't know,Don't know,Maybe,No,Don't know,-1,No,No,No,No,Don't know,No,Yes,Yes,Maybe,No,-1
781,43,Male,United Kingdom,-1,0,No,1,26-100,1,Don't know,Don't know,Yes,No,Don't know,Never,No,No,No,Don't know,Don't know,No,Yes,Yes,Yes,No,-1
782,33,Male,United States,Wisconsin,0,No,1,6-25,1,No,Yes,Yes,No,Don't know,Sometimes,Yes,Yes,No,No,Somewhat difficult,No,Yes,Yes,Yes,No,-1
783,34,Male,United Kingdom,-1,0,Yes,1,More than 1000,1,Don't know,Yes,No,No,Yes,Sometimes,No,Not sure,Don't know,Don't know,Very easy,No,Some of them,Yes,Maybe,No,-1
784,33,Male,United States,California,1,No,0,1-5,1,Don't know,Don't know,No,No,Don't know,-1,No,No,No,No,Don't know,No,Yes,Yes,Maybe,No,-1
785,25,Male,United States,California,0,No,0,6-25,1,Don't know,Don't know,No,No,Don't know,-1,No,No,No,No,Don't know,No,Some of them,Yes,No,No,-1
786,25,Male,United States,Nebraska,0,Yes,1,More than 1000,0,Yes,Yes,No,No,No,Sometimes,No,Yes,Yes,Yes,Don't know,Maybe,Some of them,Some of them,No,Yes,-1
787,32,Male,United Kingdom,-1,1,Yes,0,1-5,1,No,Yes,No,No,No,-1,No,Yes,No,No,Somewhat easy,No,No,Yes,Maybe,No,-1
788,25,Male,United States,Colorado,0,Yes,1,26-100,1,Yes,Yes,No,No,Don't know,Sometimes,No,Yes,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,Maybe,No,-1
789,37,Male,Netherlands,-1,0,No,0,100-500,0,Don't know,Don't know,No,No,Don't know,-1,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,Yes,Yes,No,No,-1
790,39,Male,Switzerland,-1,0,No,1,More than 1000,1,Yes,Yes,No,No,Yes,Never,No,Yes,Yes,Yes,Somewhat easy,No,Some of them,Some of them,Maybe,No,-1
791,29,Male,United Kingdom,-1,0,No,0,100-500,1,Don't know,Don't know,No,No,Don't know,Rarely,No,Not sure,No,No,Somewhat easy,No,Some of them,Yes,Maybe,Yes,-1
792,33,Male,United States,New York,0,No,1,More than 1000,1,Yes,Don't know,No,Maybe,Don't know,Sometimes,No,Yes,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,No,No,-1
793,37,Female,United States,Texas,0,No,1,6-25,1,Don't know,Yes,No,No,No,Often,Yes,Not sure,No,No,Somewhat difficult,Yes,Some of them,Some of them,Yes,Yes,-1
794,35,Female,United States,Louisiana,0,No,1,100-500,0,Yes,Yes,No,Maybe,No,Sometimes,No,No,No,No,Very difficult,Yes,No,Some of them,Yes,Yes,"I work for the state government. While things are slowly changing regarding covering mental health with state employees, it's just not something that is acceptable in this kind of strict environment, so I have to be careful about what I say and how I say it. I often take mental health days, but have to call in with a physical illness because mental health problems are not acceptable excuses for using sick leave."
795,22,Female,United States,Washington,0,Yes,1,More than 1000,1,Don't know,Don't know,No,Maybe,No,Sometimes,No,Not sure,Don't know,Don't know,Very difficult,Yes,Some of them,Some of them,Maybe,Yes,-1
796,38,Male,United States,Michigan,0,No,0,26-100,1,Yes,Don't know,No,No,No,Never,No,Yes,No,No,Somewhat easy,Maybe,Some of them,Yes,Maybe,Yes,-1
797,32,Female,United States,California,0,Yes,1,100-500,1,Yes,Don't know,No,No,Don't know,Often,No,No,No,Don't know,Don't know,Yes,Some of them,Yes,No,No,-1
798,28,Male,Brazil,-1,0,No,0,26-100,1,Don't know,Don't know,Maybe,No,No,-1,No,No,No,No,Don't know,Maybe,Some of them,Yes,Yes,Yes,-1
799,27,Male,Switzerland,-1,0,Yes,0,26-100,1,No,Don't know,No,No,No,-1,No,No,No,No,Don't know,Maybe,Some of them,Yes,Yes,No,"Thank you for your work, what you do is important!"
800,35,Female,United States,California,0,No,1,100-500,1,Don't know,Don't know,No,No,Yes,Sometimes,Yes,No,Don't know,Don't know,Very easy,Maybe,Some of them,No,Maybe,No,"It might be safe to talk about it where I am now, but I don't know for sure and I err on the side of being over cautious. Struggle with depression and anxiety which sometimes affects my productivity, but I try to make up / cover up for it instead of being open about it."
801,29,Male,United States,Maryland,0,No,0,100-500,0,Yes,Yes,No,Maybe,Don't know,Never,No,Yes,Yes,No,Very easy,Yes,Yes,Yes,Maybe,No,-1
802,23,Male,United States,California,0,Yes,1,6-25,1,No,Don't know,Maybe,No,Yes,Sometimes,No,Yes,No,No,Very easy,No,Some of them,Yes,Maybe,No,-1
803,39,Male,United States,Connecticut,0,No,0,26-100,1,Yes,Don't know,No,Maybe,Don't know,-1,Yes,No,No,No,Don't know,Yes,No,No,No,No,-1
804,30,Female,United States,California,0,No,0,More than 1000,1,Yes,Yes,No,No,Yes,-1,No,Yes,Yes,Yes,Very easy,No,Some of them,No,No,No,-1
805,32,Male,United Kingdom,-1,0,No,0,26-100,1,Don't know,Don't know,Maybe,Maybe,Don't know,-1,No,Not sure,No,Don't know,Somewhat easy,Maybe,Some of them,Some of them,Maybe,No,-1
806,28,Female (trans),United States,California,0,No,1,26-100,1,No,Don't know,No,Maybe,No,Sometimes,No,Yes,No,No,Somewhat difficult,Yes,Some of them,Some of them,No,Yes,-1
807,40,Female,United States,Washington,0,Yes,1,100-500,0,Yes,Yes,No,No,Don't know,Sometimes,No,Yes,Yes,Yes,Don't know,Maybe,Some of them,Yes,No,Yes,"I'm comfortable talking about mental health with my current supervisor & my immediate at my current job, but this is a first for me!"
808,36,Female,United States,California,0,Yes,0,6-25,1,Don't know,Don't know,No,No,Yes,-1,No,No,No,Don't know,Don't know,No,No,Some of them,Maybe,No,-1
809,27,Male,United States,Indiana,0,No,0,26-100,1,Don't know,Don't know,Maybe,No,Yes,-1,Yes,Not sure,No,Don't know,Very easy,No,Yes,Yes,Maybe,No,-1
810,41,Male,United States,Texas,0,Yes,0,More than 1000,1,Yes,Don't know,No,No,No,Sometimes,No,Yes,No,Yes,Don't know,Maybe,Some of them,Some of them,Maybe,No,-1
811,29,Male,United Kingdom,-1,0,No,0,6-25,1,Don't know,Don't know,No,No,Don't know,Never,No,No,No,No,Don't know,Maybe,Some of them,No,Maybe,No,-1
812,29,Male,United Kingdom,-1,0,No,1,100-500,1,No,Don't know,No,No,No,Sometimes,No,No,No,No,Somewhat difficult,No,Some of them,Some of them,Maybe,No,-1
813,35,Male,United States,Missouri,0,No,1,1-5,0,No,Yes,No,No,No,Often,No,No,No,No,Very difficult,Yes,Some of them,Some of them,Yes,Yes,-1
814,28,Male,United States,Nevada,0,No,1,6-25,1,No,Don't know,No,Maybe,Don't know,Never,Yes,Yes,No,No,Don't know,Maybe,Some of them,Some of them,No,No,-1
815,36,Female,United Kingdom,-1,1,No,0,1-5,1,Don't know,Don't know,No,No,Don't know,Sometimes,Yes,Not sure,Don't know,Don't know,Don't know,Maybe,Some of them,No,No,No,-1
816,39,Female,United States,Washington,0,No,0,26-100,1,Don't know,Don't know,No,No,Don't know,Sometimes,No,Not sure,No,Don't know,Don't know,Yes,No,No,Yes,No,-1
817,39,Male,United States,Florida,0,Yes,1,500-1000,1,Yes,Yes,No,No,Don't know,Sometimes,No,Yes,Yes,Yes,Very difficult,Maybe,Some of them,Yes,No,No,-1
818,44,Male,United States,-1,1,Yes,1,1-5,1,No,No,No,Yes,Yes,Sometimes,Yes,Yes,No,No,Very easy,Yes,Some of them,No,No,No,-1
819,26,queer,Germany,-1,1,No,1,6-25,1,No,Yes,Maybe,No,Yes,Sometimes,Yes,Not sure,Yes,Yes,Very easy,No,Some of them,Some of them,Maybe,No,-1
820,35,Male,Denmark,-1,1,Yes,1,1-5,1,No,Don't know,Maybe,No,Yes,Often,No,Yes,Yes,No,Somewhat easy,No,Some of them,Some of them,Yes,No,-1
821,40,Female,United States,Washington,0,Yes,1,100-500,0,Yes,Don't know,No,Maybe,Don't know,Sometimes,No,Not sure,Yes,Don't know,Don't know,Yes,Some of them,No,No,No,-1
822,35,Male,Denmark,-1,1,Yes,1,1-5,1,No,Don't know,Maybe,No,Yes,Often,No,Yes,Yes,No,Somewhat easy,No,Some of them,Some of them,Yes,No,-1
823,38,Male,United States,Illinois,0,No,0,More than 1000,1,No,No,No,Yes,Don't know,Never,Yes,Yes,No,No,Very difficult,Yes,No,No,No,No,-1
824,34,Male,United States,Florida,0,No,0,More than 1000,1,Don't know,Don't know,No,No,Yes,-1,Yes,Not sure,Don't know,Don't know,Don't know,No,Some of them,Yes,Maybe,No,-1
825,43,Male,United States,Massachusetts,0,No,0,More than 1000,1,Yes,Don't know,No,No,Don't know,-1,No,No,Yes,Yes,Don't know,No,Some of them,Yes,Maybe,No,-1
